docname;main;choice1;level1;choice2;level2;choice3;level3;docbagsize
X24-045-000-1463736520;045-000;045-000;1125;090-025;639;038-013;630;2010
B100-173-038-1463738060;173-038;173-038;787;158-038;711;158-013;709;1721
X23-075-075-1463734150;075-075;075-075;979;060-050;646;098-013;643;1792
X8-023-013-1463736420;023-013;045-025;750;023-013;677;030-025;654;1796
MB17-090-050-1463733870;090-050;090-050;1397;098-013;640;180-025;637;2225
X1-165-025-1463737080;165-025;165-025;795;183-038;682;180-025;671;1669
X3-105-025-1463735030;105-025;105-025;949;075-050;638;090-025;631;1911
MB291-180-100-1463734810;180-100;180-100;1390;038-038;629;000-100;628;1765
MB291-180-100-1463734380;180-100;180-100;1508;000-100;645;015-050;640;1474
B105-060-050-1463734520;060-050;060-050;786;075-050;688;030-100;630;1678
X6-030-025-1463737790;030-025;030-025;808;045-050;673;015-025;660;1465
X4-075-025-1463737060;075-025;075-025;935;090-025;685;053-038;665;1905
MB291-180-100-1463736940;180-100;180-100;1427;000-100;623;038-038;613;1607
B13-000-000-1463736810;000-000;000-000;1478;015-000;699;000-050;662;2544
B109-030-100-1463734030;030-100;030-100;927;045-050;652;060-050;642;1118
X21-135-050-1463737730;135-050;128-013;692;135-050;687;098-038;634;1969
B108-053-038-1463738020;053-038;053-038;841;023-038;821;068-038;751;1966
MB508-030-050-1463738170;030-050;030-050;1429;128-013;642;173-013;633;2285
X21-135-000-1463736660;135-000;135-000;918;180-025;663;173-013;660;1940
X6-030-025-1463738130;030-025;030-025;783;090-025;684;015-025;673;1461
B13-000-000-1463734750;000-000;000-000;1417;015-075;686;015-000;663;2702
X6-015-025-1463733810;015-025;015-025;937;030-025;669;015-050;626;1034
MB508-030-050-1463736970;030-050;030-050;1339;075-075;703;128-013;669;2562
MB291-180-100-1463734350;180-100;180-100;1463;000-100;642;015-050;629;1587
X20-165-000-1463736420;165-000;165-000;881;150-000;778;165-025;671;2054
B109-030-100-1463734300;030-100;030-100;942;075-075;862;045-050;651;1452
X2-150-025-1463737610;150-025;150-025;858;183-013;693;105-050;666;1207
X3-105-025-1463733790;105-025;075-025;681;090-025;646;075-050;640;1970
X1-165-025-1463736860;165-025;173-038;731;165-025;726;173-013;658;1656
MB291-180-100-1463737870;180-100;180-100;1470;180-050;629;000-100;629;1546
B104-120-050-1463733800;120-050;120-050;942;105-025;702;128-013;651;1912
X4-075-025-1463734110;075-025;075-025;881;045-050;657;090-025;624;1568
B107-068-013-1463736800;068-013;068-013;747;075-025;735;038-013;716;1846
B101-158-038-1463737580;158-038;158-038;788;135-025;638;180-025;634;1612
B100-150-000-1463734710;150-000;150-000;1714;120-000;681;183-038;667;3089
X1-165-025-1463736800;165-025;165-025;700;183-038;649;143-013;647;1572
MB276-150-050-1463737460;150-050;150-050;1426;150-100;664;038-013;637;2763
MB17-090-050-1463736780;090-050;090-050;1422;075-050;645;098-013;643;2094
X3-105-025-1463736360;105-025;105-025;1062;120-025;743;090-025;655;1734
B14-000-100-1463734830;000-100;000-100;1389;173-013;628;038-038;628;1964
X6-030-025-1463737580;030-025;030-025;799;015-025;726;098-013;672;1366
B103-128-013-1463736810;128-013;098-013;670;075-050;666;128-013;638;1271
X2-150-025-1463737870;150-025;150-025;787;135-025;724;183-013;691;1359
B103-180-050-1463733840;180-050;180-050;828;180-025;627;180-100;609;1170
B108-090-100-1463733970;090-100;090-100;882;083-038;762;128-038;677;1799
X5-090-025-1463738150;090-025;090-025;738;150-025;611;045-025;607;1571
X20-165-000-1463737120;165-000;165-000;1012;183-013;704;158-013;635;1596
MB291-180-100-1463734480;180-100;180-100;1419;000-100;623;015-050;614;1607
B105-098-038-1463737540;098-038;090-100;780;053-038;744;098-013;688;1911
X3-120-025-1463737470;120-025;120-025;827;105-025;677;135-025;655;1676
MB508-030-050-1463734790;030-050;030-050;1312;030-025;657;053-038;650;2549
X3-105-025-1463736830;105-025;105-025;1041;120-025;719;090-025;701;1678
X3-105-025-1463736370;105-025;105-025;875;128-013;687;098-013;656;1681
X2-150-025-1463737660;150-025;150-025;762;183-013;677;113-013;659;1122
X2-135-025-1463733950;135-025;135-025;695;150-025;664;128-013;637;1369
B103-180-050-1463734910;180-050;180-050;709;158-038;704;143-038;635;1351
X22-105-075-1463735010;105-075;105-075;1073;120-050;748;105-025;732;2416
MB291-180-100-1463733900;180-100;180-100;1447;000-100;638;038-038;635;1588
X24-045-075-1463733930;045-075;045-075;892;030-100;720;060-050;682;1734
B103-180-050-1463733950;180-050;180-050;749;183-013;748;180-025;698;1461
MB508-030-050-1463736520;030-050;030-050;1409;045-050;651;090-025;646;2477
MB315-120-100-1463734290;120-100;120-100;1459;180-100;636;098-013;635;1832
X3-105-025-1463736620;105-025;105-025;1056;120-050;761;120-025;693;2027
X3-105-025-1463734730;105-025;105-025;727;135-025;685;105-050;665;1574
B108-090-100-1463734750;090-100;090-100;927;128-038;691;090-025;628;1736
B102-143-038-1463737680;143-038;183-038;723;143-038;711;158-038;654;1903
MB508-030-050-1463733850;030-050;030-050;1366;075-075;678;030-025;644;2560
B13-000-000-1463734250;000-000;000-000;1467;015-000;662;183-013;637;2689
MB315-120-100-1463737600;120-100;120-100;1490;098-013;656;105-050;634;1774
X6-030-025-1463738110;030-025;030-025;836;015-025;708;045-050;688;1359
X4-075-025-1463736890;075-025;075-025;720;053-013;719;068-013;678;1677
MB508-030-050-1463738130;030-050;030-050;1403;030-025;666;045-050;644;2418
B100-173-038-1463738120;173-038;173-038;841;183-038;739;165-050;692;2146
X3-120-025-1463737490;120-025;105-025;798;120-025;791;098-013;675;1792
B14-000-100-1463733930;000-100;000-100;1462;180-025;628;143-013;620;1726
X4-090-025-1463737940;090-025;090-025;745;038-013;662;075-025;650;1796
B104-113-013-1463736750;113-013;113-013;969;128-013;694;105-050;628;1457
MB17-090-050-1463734900;090-050;090-050;1354;180-025;655;128-038;647;2288
X24-045-075-1463733870;045-075;045-075;1266;060-050;653;030-100;646;1737
B100-150-000-1463734130;150-000;150-000;1736;165-000;653;135-000;646;2787
B13-000-000-1463734860;000-000;000-000;1485;015-000;669;000-050;653;2546
B107-068-013-1463736380;068-013;068-013;820;075-025;761;038-013;686;1952
X24-045-075-1463734650;045-075;045-075;1018;083-038;699;083-013;662;2089
B14-000-100-1463734070;000-100;000-100;1457;045-050;644;173-013;626;1781
B14-000-100-1463734750;000-100;000-100;1402;038-038;646;000-050;635;1840
X1-180-025-1463737800;180-025;165-025;762;180-025;762;183-013;677;1561
B105-098-038-1463738150;098-038;068-038;713;098-038;709;098-013;653;1907
B107-068-013-1463736660;068-013;075-025;809;068-013;768;038-013;687;1848
X20-165-000-1463737030;165-000;165-000;836;173-013;723;165-025;689;1890
B107-068-038-1463737940;068-038;083-013;679;098-013;679;068-038;677;1858
B14-000-100-1463737750;000-100;000-100;1449;128-013;643;143-013;633;1771
B105-060-050-1463734190;060-050;068-038;704;060-050;669;083-038;666;1791
B109-030-100-1463734880;030-100;030-100;1052;015-075;652;128-038;612;1302
X21-135-000-1463736420;135-000;135-000;718;173-013;682;180-025;661;2074
X25-015-075-1463735020;015-075;015-075;1485;000-050;773;000-100;649;2016
X3-120-025-1463737770;120-025;120-025;776;128-013;699;135-025;681;1619
X5-090-025-1463737540;090-025;090-025;759;030-025;672;045-050;672;1355
MB276-150-050-1463737790;150-050;150-050;1436;128-038;670;150-100;663;2763
B106-083-013-1463736630;083-013;053-038;720;083-013;705;098-013;692;1974
B101-090-000-1463734210;090-000;090-000;1565;128-038;702;165-050;682;3266
X5-090-025-1463737770;090-025;090-025;788;075-000;662;045-050;630;1561
MB276-150-050-1463737940;150-050;150-050;1397;128-038;693;120-050;664;2911
B100-150-000-1463734600;150-000;150-000;1712;083-013;654;098-013;642;2939
X1-165-025-1463736400;165-025;165-025;857;183-038;686;180-025;664;1554
X24-045-075-1463734920;045-075;045-075;1341;075-075;907;083-038;670;2144
B109-038-038-1463737660;038-038;038-038;733;045-050;720;015-025;699;1513
B109-030-100-1463734480;030-100;030-100;1093;090-025;601;015-075;598;1254
X24-045-075-1463734530;045-075;045-075;966;098-013;708;015-075;689;1731
B109-030-100-1463734410;030-100;030-100;884;075-075;674;060-050;593;1355
X8-023-038-1463738180;023-038;023-038;1168;038-038;695;045-050;694;1848
X4-075-025-1463734560;075-025;075-025;1026;075-050;695;090-025;665;1569
B11-180-000-1463736450;180-000;180-000;1480;075-050;642;183-038;637;2476
B17-060-000-1463736760;060-000;060-000;1368;083-013;679;105-025;667;3307
X6-030-025-1463738080;030-025;030-025;778;023-038;643;045-050;625;1566
B104-113-038-1463737750;113-038;150-100;820;128-038;771;120-050;730;1967
B13-000-000-1463736710;000-000;000-000;1475;015-000;680;000-050;645;2615
X5-090-025-1463737740;090-025;090-025;817;045-050;714;105-050;673;1313
B109-038-013-1463736510;038-013;045-050;774;038-013;755;090-025;742;1511
B100-150-000-1463734510;150-000;150-000;1755;105-025;658;135-050;653;3094
B107-068-013-1463737140;068-013;098-013;792;150-025;677;183-013;676;624
B16-120-000-1463738100;120-000;120-000;1356;105-025;658;045-050;649;2997
X7-183-038-1463737790;183-038;183-038;905;165-025;689;150-025;663;1671
X2-135-025-1463734170;135-025;135-025;767;150-025;677;098-013;626;1266
B106-000-050-1463734140;000-050;015-050;761;038-038;673;045-050;667;1409
MB315-120-100-1463734960;120-100;120-100;1447;098-013;633;180-100;633;1894
B102-143-013-1463737050;143-013;135-025;720;128-013;674;120-025;651;1572
X24-045-075-1463734940;045-075;045-075;1335;083-038;640;030-100;639;1967
X5-090-025-1463737950;090-025;090-025;787;038-013;672;045-050;661;1462
B100-150-000-1463734460;150-000;150-000;1563;165-050;669;183-038;667;2947
B101-090-000-1463734580;090-000;090-000;1563;068-038;754;083-013;691;3272
MB17-090-050-1463737510;090-050;090-050;1370;090-100;652;075-050;647;2293
B102-030-000-1463734550;030-000;030-000;1440;075-075;750;045-075;688;2882
X6-015-025-1463736360;015-025;015-025;800;030-025;737;090-025;668;1317
B102-143-038-1463738070;143-038;183-038;768;150-100;765;135-050;695;2026
X1-180-025-1463737980;180-025;165-025;796;180-025;777;180-050;682;1404
B107-068-013-1463736760;068-013;068-013;784;090-025;719;075-025;685;1790
X20-165-075-1463734290;165-075;165-075;907;150-100;831;183-038;725;1895
B105-098-013-1463736600;098-013;098-013;832;083-013;770;053-038;718;1623
X3-105-025-1463734370;105-025;105-025;933;120-050;693;120-025;684;1853
B13-000-000-1463737580;000-000;000-000;1446;015-000;713;000-050;674;2489
B100-173-038-1463738140;173-038;183-038;739;158-038;676;180-050;670;1791
X8-023-038-1463737640;023-038;023-038;1113;053-038;674;030-025;659;1967
X2-135-025-1463733890;135-025;135-025;812;150-025;765;098-013;665;1264
X1-165-025-1463734180;165-025;165-025;827;150-025;676;183-013;674;1511
B104-113-013-1463737060;113-013;113-013;887;135-025;731;128-013;663;1514
X21-135-050-1463737740;135-050;135-050;731;128-013;671;128-038;668;1903
B17-060-000-1463734790;060-000;060-000;1366;023-038;807;045-075;686;3465
X2-135-025-1463733810;135-025;135-025;780;075-050;707;098-013;704;1273
MB508-030-050-1463734940;030-050;030-050;1357;053-038;649;045-050;647;2355
X1-180-025-1463738000;180-025;180-025;719;165-025;712;143-013;676;1790
B106-083-013-1463736730;083-013;083-013;835;045-025;689;045-050;684;1853
B100-173-013-1463736860;173-013;150-025;743;098-013;677;165-025;675;1564
B13-000-000-1463734370;000-000;000-000;1419;015-000;662;183-013;631;2700
MB276-150-050-1463736940;150-050;150-050;1411;183-038;674;150-100;650;2835
B101-090-000-1463734490;090-000;090-000;1517;105-025;687;120-050;673;3349
MB291-180-100-1463737060;180-100;180-100;1440;000-100;628;038-038;616;1601
X1-165-025-1463734810;165-025;165-025;730;180-025;706;120-050;650;1848
X5-045-025-1463735090;045-025;045-025;742;030-025;711;098-013;702;1577
B107-068-038-1463738210;068-038;068-038;1080;045-025;704;098-038;656;2413
X21-135-000-1463736600;135-000;135-000;917;180-025;667;150-000;654;1938
MB315-120-100-1463737920;120-100;120-100;1449;180-025;660;150-100;643;1771
MB315-120-100-1463737000;120-100;120-100;1481;098-013;647;180-100;634;1772
MB315-120-100-1463734070;120-100;120-100;1469;098-013;644;128-013;640;1834
X20-165-050-1463737730;165-050;173-013;750;158-013;713;165-050;712;2076
X7-183-013-1463736780;183-013;183-013;886;150-025;664;180-025;636;1409
B100-173-013-1463736550;173-013;183-013;721;180-025;709;165-025;703;1670
X24-045-050-1463737560;045-050;045-050;776;015-025;686;030-025;657;1307
MB276-150-050-1463734100;150-050;150-050;1332;128-038;696;150-100;666;2703
X22-105-050-1463737530;105-050;098-013;813;105-050;736;015-025;669;1223
X1-165-025-1463734900;165-025;165-025;722;143-013;719;180-025;681;1623
B103-128-038-1463737750;128-038;105-075;868;135-075;862;183-038;758;2204
B108-053-013-1463736530;053-013;053-013;857;075-025;770;075-050;652;1792
X24-045-075-1463735080;045-075;045-075;901;015-075;701;030-100;676;1848
X1-165-025-1463736760;165-025;165-025;781;180-025;698;183-038;683;1719
X24-045-050-1463737740;045-050;045-050;910;030-025;631;038-038;621;1155
B100-173-038-1463737670;173-038;173-038;813;165-050;687;158-038;669;1902
X8-023-013-1463736480;023-013;023-013;807;030-025;721;053-038;703;1732
B16-120-000-1463734630;120-000;120-000;1419;098-013;657;105-000;655;2915
X3-105-025-1463734650;105-025;105-025;1117;120-025;682;075-025;665;1790
X6-015-025-1463734950;015-025;015-025;895;015-050;657;098-013;629;988
X4-075-025-1463734240;075-025;075-025;952;090-025;681;038-013;643;1458
MB291-180-100-1463737660;180-100;180-100;1477;000-100;626;098-013;625;1490
X24-045-050-1463737860;045-050;045-050;736;038-013;726;075-050;646;1676
MB17-090-050-1463734230;090-050;090-050;1406;180-025;645;075-050;637;2158
B107-150-100-1463733950;150-100;150-100;1141;180-100;663;180-050;604;1347
X22-105-075-1463735000;105-075;105-075;1160;150-100;710;128-038;675;2282
B11-180-000-1463737830;180-000;180-000;1370;098-013;658;183-038;644;2623
B103-180-050-1463734150;180-050;135-025;705;180-025;681;120-025;645;1359
B16-120-000-1463737590;120-000;120-000;1387;128-038;655;173-013;650;2914
B106-000-050-1463734170;000-050;000-050;1036;015-050;758;045-050;683;1255
B101-158-038-1463737950;158-038;158-038;801;183-038;671;158-013;642;1559
B101-090-000-1463734310;090-000;090-000;1612;023-038;729;068-038;686;3668
B11-180-000-1463733860;180-000;180-000;1405;128-013;634;173-013;623;2486
B16-120-000-1463738070;120-000;120-000;1338;045-050;656;165-050;650;3147
X23-075-050-1463737640;075-050;075-050;787;090-025;649;098-013;645;1421
MB291-180-100-1463734700;180-100;180-100;1473;000-100;631;038-038;624;1545
X22-105-075-1463734590;105-075;105-075;1540;120-050;720;128-038;699;2476
B101-090-000-1463734030;090-000;090-000;1622;105-025;709;128-038;677;2962
B104-120-050-1463734900;120-050;120-050;842;128-013;632;128-038;631;1965
B17-060-000-1463735090;060-000;060-000;1349;023-038;733;045-000;697;3150
X3-105-025-1463736460;105-025;105-025;975;120-025;691;075-025;684;1974
X5-045-025-1463737040;045-025;045-025;703;045-050;673;053-013;671;1789
MB291-180-100-1463737880;180-100;180-100;1487;000-100;625;038-038;624;1493
MB315-120-100-1463733870;120-100;120-100;1490;098-013;656;105-050;634;1774
MB315-120-100-1463738130;120-100;120-100;1383;030-025;642;098-013;638;1845
X25-015-075-1463734670;015-075;015-075;1515;053-038;690;023-038;647;2208
X5-045-025-1463734850;045-025;045-025;774;098-013;710;105-050;651;1687
B101-158-038-1463738120;158-038;150-100;751;158-038;718;128-038;670;1453
MB276-150-050-1463737500;150-050;150-050;1426;150-100;664;038-013;637;2763
B103-128-038-1463737810;128-038;150-100;895;128-038;861;090-100;739;1794
X1-165-025-1463734950;165-025;180-025;743;180-050;717;165-025;709;1513
X8-023-013-1463736410;023-013;015-025;785;030-025;749;015-050;686;1363
X6-015-025-1463734500;015-025;015-025;1035;030-025;670;090-025;624;943
X20-165-075-1463734640;165-075;165-075;902;150-100;834;128-038;667;1959
B11-180-000-1463736860;180-000;180-000;1460;183-038;725;090-025;630;2541
B107-150-100-1463734350;150-100;150-100;1080;180-100;609;090-025;606;1457
B102-030-000-1463733950;030-000;023-038;921;030-000;911;053-038;695;2607
X7-183-013-1463736490;183-013;183-013;913;165-025;687;180-025;655;1406
MB291-180-100-1463734520;180-100;180-100;1497;000-100;645;015-050;641;1531
B109-038-038-1463737840;038-038;023-038;745;038-038;737;045-050;717;1621
X20-165-075-1463734350;165-075;165-075;1368;150-100;730;128-038;687;2259
X2-135-025-1463736970;135-025;135-025;687;180-025;662;128-013;651;1624
B16-120-000-1463737510;120-000;120-000;1369;173-013;647;128-038;641;2989
B104-113-013-1463736820;113-013;113-013;941;128-013;636;105-000;621;1566
B107-068-013-1463736710;068-013;068-013;852;075-025;830;053-013;777;1900
X3-120-025-1463738210;120-025;105-025;778;120-025;743;098-013;645;1962
B104-120-050-1463733810;120-050;120-050;931;105-025;661;075-050;640;1853
B108-090-100-1463734120;090-100;090-100;721;105-025;657;075-050;648;1683
B106-000-050-1463734010;000-050;000-050;784;015-050;718;038-038;698;1206
X4-075-025-1463733960;075-025;075-025;1009;075-050;661;038-013;622;1567
B102-030-000-1463734930;030-000;030-000;1627;045-025;680;053-038;666;2672
MB291-180-100-1463736740;180-100;180-100;1432;150-100;640;128-013;636;1550
MB291-180-100-1463734070;180-100;180-100;1462;000-100;632;015-050;619;1544
B102-030-000-1463734310;030-000;030-000;1552;023-038;732;053-013;667;2672
X2-150-025-1463737540;150-025;150-025;858;158-038;684;183-013;680;1155
X1-165-025-1463733800;165-025;165-025;807;183-038;674;158-013;663;1625
X5-045-025-1463735030;045-025;105-025;779;045-025;757;038-013;731;1681
MB291-180-100-1463737080;180-100;180-100;1385;038-038;634;000-100;634;1767
X2-150-025-1463737460;150-025;150-025;782;183-013;680;135-025;675;1357
MB508-030-050-1463737630;030-050;030-050;1387;023-038;682;128-013;662;2547
X24-045-075-1463734960;045-075;045-075;1675;105-075;779;030-100;665;2149
MB276-150-050-1463734130;150-050;150-050;1421;183-038;678;128-038;659;2835
MB291-180-100-1463733850;180-100;180-100;1368;165-025;641;180-025;627;1721
B106-000-050-1463734690;000-050;000-050;969;015-050;664;000-100;657;1454
X22-105-000-1463736380;105-000;105-000;901;098-013;697;113-013;683;2021
MB17-090-050-1463734370;090-050;090-050;1430;075-050;648;098-013;647;2095
X3-105-025-1463734290;105-025;105-025;809;120-025;666;128-013;665;1737
B100-150-000-1463733970;150-000;150-000;1604;173-013;651;135-000;647;2783
X3-105-025-1463737130;105-025;120-050;715;135-050;704;105-025;691;1960
B104-120-050-1463733980;120-050;120-050;974;128-038;709;143-013;661;1969
X4-075-025-1463734310;075-025;075-025;915;090-025;649;038-013;646;1457
X1-165-025-1463734940;165-025;165-025;858;150-025;741;183-038;681;1462
B109-038-013-1463737080;038-013;038-013;734;090-025;685;150-025;627;1624
B17-060-000-1463733880;060-000;060-000;1391;023-038;681;083-013;668;3456
X24-045-075-1463734840;045-075;045-075;943;083-038;689;098-013;663;1911
X21-135-050-1463737590;135-050;135-050;734;158-013;693;183-013;680;1909
B100-173-013-1463736610;173-013;173-013;812;183-013;651;180-025;648;1771
B106-000-050-1463734430;000-050;000-050;964;030-025;696;030-100;672;1511
B14-000-100-1463734950;000-100;000-100;1456;143-013;630;038-038;628;1778
MB17-090-050-1463734770;090-050;090-050;1370;090-100;652;075-050;647;2293
B103-128-038-1463737910;128-038;128-038;888;150-100;763;090-100;704;2148
X6-030-025-1463737520;030-025;030-025;744;015-025;710;045-025;651;1366
B11-180-000-1463737810;180-000;180-000;1533;180-025;648;090-025;633;2338
B13-000-000-1463737760;000-000;000-000;1446;015-000;677;000-050;639;2629
X2-150-025-1463738120;150-025;150-025;862;135-025;663;105-050;655;1213
MB508-030-050-1463734950;030-050;030-050;1414;045-050;643;090-025;639;2420
MB276-150-050-1463734850;150-050;150-050;1416;128-038;655;150-100;649;2836
MB508-030-050-1463734270;030-050;030-050;1389;045-075;664;045-050;642;2488
X7-183-038-1463738200;183-038;183-038;817;165-050;721;165-025;674;2023
B100-173-013-1463736540;173-013;173-013;816;165-025;779;180-025;659;1667
X5-045-025-1463737010;045-025;053-013;767;045-025;742;038-013;682;1849
B102-030-000-1463734630;030-000;030-000;1550;045-000;965;098-013;639;2598
B102-143-038-1463738180;143-038;143-038;740;128-038;738;150-100;709;2337
B17-060-000-1463734540;060-000;060-000;1372;023-038;670;105-025;665;3537
B104-113-038-1463737450;113-038;105-025;868;120-050;851;113-038;766;2211
MB508-030-050-1463738190;030-050;030-050;1421;045-050;655;053-038;650;2405
MB315-120-100-1463735000;120-100;120-100;1427;150-100;646;105-050;643;1670
X21-135-075-1463734120;135-075;135-075;1492;105-075;814;165-075;680;2528
B103-128-038-1463737770;128-038;128-038;801;150-100;793;183-038;717;2026
B107-068-038-1463737680;068-038;068-038;1023;053-038;746;045-025;696;2413
X21-135-075-1463734420;135-075;135-075;1476;120-100;662;105-075;661;2522
B102-030-000-1463734320;030-000;030-000;1475;105-025;734;075-075;721;2958
B13-000-000-1463737570;000-000;000-000;1455;015-000;696;000-050;657;2556
X3-120-025-1463737980;120-025;120-025;750;135-025;679;183-013;642;1565
MB508-030-050-1463734740;030-050;030-050;1354;045-050;655;053-038;653;2411
X25-015-000-1463737030;015-000;015-000;974;075-050;667;030-025;647;1839
B109-030-100-1463734670;030-100;030-100;777;045-050;655;075-050;578;1164
B109-030-100-1463735050;030-100;030-100;842;045-050;611;015-050;610;1403
B13-000-000-1463736490;000-000;000-000;1452;015-075;694;090-025;667;2690
B17-060-000-1463734700;060-000;060-000;1332;045-075;713;083-013;685;3307
X1-165-025-1463734230;165-025;165-025;743;183-013;720;173-013;688;1787
B101-090-000-1463733820;090-000;090-000;1615;068-038;749;083-013;693;3268
B104-120-050-1463733930;120-050;120-050;875;128-013;720;143-013;683;1681
B13-000-000-1463733970;000-000;000-000;1485;015-000;669;000-050;653;2546
MB276-150-050-1463738030;150-050;150-050;1397;128-038;693;120-050;664;2911
X21-135-000-1463736630;135-000;135-000;709;128-013;687;165-000;663;1942
B105-098-038-1463738030;098-038;083-013;740;098-038;730;105-025;689;2093
X2-150-025-1463738180;150-025;183-013;796;150-025;776;113-013;693;1072
X4-075-025-1463736600;075-025;075-025;942;038-013;733;090-025;679;1849
B100-173-013-1463737000;173-013;165-050;730;165-025;698;173-013;696;1901
B14-000-100-1463734200;000-100;000-100;1398;143-013;637;128-013;637;1839
MB17-090-050-1463738140;090-050;090-050;1405;098-013;652;180-025;634;2159
B103-128-038-1463737560;128-038;128-038;880;120-050;734;183-038;638;2032
MB291-180-100-1463738190;180-100;180-100;1426;098-013;634;128-013;618;1553
X3-105-025-1463736440;105-025;105-025;956;120-025;718;083-013;681;1912
B103-128-013-1463737030;128-013;128-013;739;183-013;670;120-050;667;1627
X5-045-025-1463736580;045-025;075-075;946;045-025;743;068-038;648;1788
X6-015-025-1463736380;015-025;045-025;709;030-025;703;098-013;687;1629
X1-180-025-1463737830;180-025;183-013;728;165-025;718;180-025;704;1454
X6-015-025-1463737020;015-025;030-025;826;015-025;767;090-025;660;1316
X4-075-025-1463736690;075-025;075-025;1031;075-050;668;038-013;645;1619
X4-075-025-1463734780;075-025;075-025;864;090-025;706;053-013;647;1458
B104-113-038-1463738080;113-038;120-050;816;113-038;727;128-038;664;1907
B109-038-038-1463738110;038-038;045-025;720;045-050;682;030-025;664;1523
B16-120-000-1463734170;120-000;120-000;1416;045-050;654;083-013;650;3059
B105-098-038-1463738190;098-038;098-038;793;083-013;722;068-038;673;2027
X22-105-000-1463736610;105-000;105-000;921;083-013;729;090-025;658;2145
B108-053-013-1463737070;053-013;053-013;935;075-075;813;120-050;717;1904
X2-135-025-1463734430;135-025;113-013;820;128-013;728;075-000;674;1624
X22-105-050-1463737950;105-050;105-050;772;098-013;741;075-050;642;1269
B107-068-038-1463737600;068-038;068-038;938;098-038;787;045-075;734;2346
MB315-120-100-1463734510;120-100;120-100;1468;098-013;645;180-100;630;1833
X2-135-025-1463737090;135-025;180-025;660;135-025;645;120-025;645;1365
X20-165-075-1463734440;165-075;165-075;1288;135-075;759;150-100;710;2325
B102-030-000-1463734760;030-000;030-000;1415;023-038;863;045-075;766;2818
B104-120-050-1463735060;120-050;120-050;1007;105-025;675;143-013;658;1905
B11-180-000-1463738130;180-000;180-000;1416;113-013;634;183-013;629;2416
B17-060-000-1463736880;060-000;060-000;1407;023-038;696;045-000;653;3373
B102-030-000-1463734820;030-000;030-000;865;105-025;771;045-025;725;2607
X8-023-038-1463738170;023-038;023-038;1093;068-038;743;045-025;654;2030
X25-015-075-1463734690;015-075;015-075;1665;045-075;926;045-050;647;1961
B16-120-000-1463734820;120-000;120-000;1368;165-050;676;180-025;659;2773
X20-165-050-1463737510;165-050;165-050;727;183-038;698;173-013;690;2146
B16-120-000-1463734080;120-000;120-000;1429;098-013;659;128-013;643;2846
B108-090-100-1463734900;090-100;090-100;894;128-038;704;143-013;646;1627
X22-105-000-1463736890;105-000;105-000;794;113-013;763;075-000;758;1843
X20-165-000-1463736920;165-000;165-000;835;150-000;739;173-013;686;1944
X21-135-075-1463734960;135-075;135-075;1391;128-038;694;150-100;690;2263
B13-000-000-1463734070;000-000;000-000;1485;015-000;669;000-050;653;2546
B16-120-000-1463733820;120-000;120-000;1395;105-025;646;083-038;641;3071
B107-068-013-1463736470;068-013;075-025;967;068-013;806;090-025;708;1843
MB315-120-100-1463734610;120-100;120-100;1459;150-100;655;180-100;639;1830
MB276-150-050-1463734480;150-050;150-050;1416;128-038;655;150-100;649;2836
B106-000-050-1463734530;000-050;000-050;991;015-050;668;038-038;647;1510
X23-075-075-1463734180;075-075;075-075;1004;060-050;714;030-100;656;1734
X20-165-050-1463737450;165-050;165-050;777;113-013;651;128-013;650;2144
X8-023-013-1463736540;023-013;030-025;799;023-013;690;015-025;676;1516
B107-150-100-1463734750;150-100;150-100;1211;183-038;640;090-100;608;1251
B16-120-000-1463733950;120-000;120-000;1402;128-038;659;165-050;656;2998
B13-000-000-1463734640;000-000;000-000;1464;015-000;685;000-050;665;2488
B11-180-000-1463734030;180-000;180-000;1440;120-050;650;075-050;642;2543
B103-180-050-1463734220;180-050;150-100;996;158-038;693;180-050;656;1460
B14-000-100-1463737930;000-100;000-100;1471;038-038;637;180-025;629;1719
MB17-090-050-1463737530;090-050;090-050;1405;098-013;652;180-025;634;2159
B104-120-050-1463734870;120-050;120-050;920;128-038;715;083-038;648;2031
B16-120-000-1463737920;120-000;120-000;1369;120-050;681;165-050;663;3151
MB276-150-050-1463734660;150-050;150-050;1416;128-038;655;150-100;649;2836
X7-183-013-1463736540;183-013;183-013;836;150-025;667;180-025;659;1403
MB276-150-050-1463734900;150-050;150-050;1436;128-038;670;150-100;663;2763
MB291-180-100-1463737730;180-100;180-100;1416;000-100;635;038-038;628;1708
MB315-120-100-1463734050;120-100;120-100;1457;098-013;663;128-013;652;1835
B100-150-000-1463734700;150-000;150-000;1826;165-050;652;173-013;648;2793
B109-038-038-1463737970;038-038;023-038;1140;038-038;680;060-050;648;1729
B107-068-013-1463736730;068-013;068-013;797;075-025;759;038-013;704;1897
MB276-150-050-1463737710;150-050;150-050;1420;150-100;646;098-013;638;2688
X5-045-025-1463734870;045-025;045-025;871;105-025;704;083-013;665;1851
X22-105-075-1463734450;105-075;105-075;1377;120-050;740;150-100;723;2219
B102-030-000-1463734940;030-000;030-000;1422;015-000;1072;053-038;656;2523
X5-045-025-1463734840;045-025;045-025;739;045-050;726;030-025;681;1625
B102-143-038-1463737560;143-038;143-038;667;158-038;640;135-050;626;2025
B100-173-013-1463736750;173-013;150-100;890;180-025;700;173-013;697;1719
